molecule_chembl_id,canonical_smiles,standard_value
CHEMBL2408408,Clc1cccc(Nc2ncc3c(n2)CCCC3)c1,452.0
CHEMBL2408407,Cc1ccc(Nc2ncc3c(n2)C(C)(C)CCC3=O)cc1,100000.0
CHEMBL2408406,Cc1cccc(Nc2ncc3c(n2)C(C)(C)CCC3=O)c1,1040.0
CHEMBL2408580,Cc1ccc(Nc2ncc3c(n2)CCC(C)(C)C3=O)cc1,100000.0
CHEMBL2408578,CCCC1CC(=O)c2cnc(Nc3ccc(Cl)cc3)nc2C1,100000.0
CHEMBL2408577,CCC1CC(=O)c2cnc(Nc3ccc(Cl)cc3)nc2C1,1120.0
CHEMBL2408576,CC1CC(=O)c2cnc(N[C@H]3CC[C@H](C)CC3)nc2C1,1130.0
CHEMBL2408575,Cc1ccc(Nc2ncc3c(n2)CC(C)CC3=O)cn1,111.0
CHEMBL2408574,CC1CC(=O)c2cnc(Nc3ccc(Cl)nc3)nc2C1,43.2
CHEMBL2408573,CC1CC(=O)c2cnc(Nc3ccc(Cl)cn3)nc2C1,721.0
CHEMBL2408572,CC1CC(=O)c2cnc(Nc3ccc(OC(F)F)cc3)nc2C1,125.0
CHEMBL2408571,COc1ccc(Nc2ncc3c(n2)CC(C)CC3=O)cc1,598.0
CHEMBL2408570,CC1CC(=O)c2cnc(Nc3ccc(C#N)c(F)c3)nc2C1,157.0
CHEMBL2408569,CC1CC(=O)c2cnc(Nc3ccc(C#N)cc3)nc2C1,83.1
CHEMBL2408568,CC1CC(=O)c2cnc(Nc3ccc(Cl)cc3)nc2C1,34.3
CHEMBL2408567,CC1CC(=O)c2cnc(Nc3cccc(Cl)c3)nc2C1,6160.0
CHEMBL2408566,CC1CC(=O)c2cnc(Nc3ccccc3Cl)nc2C1,100000.0
CHEMBL2408565,Cc1ccc(Nc2ncc3c(n2)CC(C)CC3=O)cc1,170.0
CHEMBL2408564,CC1(C)CC(=O)c2cnc(Nc3ccc(C#N)cc3)nc2C1,493.0
CHEMBL2408563,CC1(C)CC(=O)c2cnc(Nc3ccc(Cl)cc3)nc2C1,245.0
CHEMBL1389853,Cc1ccc(Nc2ncc3c(n2)CC(C)(C)CC3=O)cc1,492.0
CHEMBL2408562,N#Cc1cc(F)cc(Nc2ncc3c(n2)CCCC3=O)c1,11000.0
CHEMBL2408561,N#Cc1cccc(Nc2ncc3c(n2)CCCC3=O)c1,272.0
CHEMBL2408413,O=C1CCCc2nc(Nc3ccc(Cl)cc3)ncc21,722.0
CHEMBL2408585,O=C1CCCc2nc(Nc3cccc(Cl)c3)ncc21,120.0
CHEMBL2408584,O=C1CCCc2nc(Nc3ccccc3Cl)ncc21,100000.0
CHEMBL2408583,O=C1CCCc2nc(Nc3cccc(F)c3)ncc21,2230.0
CHEMBL1438160,Cc1cc(C)cc(Nc2ncc3c(n2)CCCC3=O)c1,100000.0
CHEMBL2408582,Cc1cccc(Nc2ncc3c(n2)CCCC3=O)c1,496.0
CHEMBL2408581,Fc1ccc(Nc2nc3c(s2)CCCC3)cc1,2570.0
CHEMBL2418359,O=C(N1C[C@@H]2CN(c3ccccn3)C[C@@H]2C1)N1CCC2(CCCC2)C1,10000.0
CHEMBL2418364,O=C(N1C[C@@H]2CN(c3ccccn3)C[C@@H]2C1)C12CC3CC(CC(C3)C1)C2,3360.0
CHEMBL2440659,Cc1csc(NC(=O)c2cc(F)cc(Oc3cncnc3)c2)n1,49.0
CHEMBL3087222,COC(=O)N1[C@@H]2CC[C@H]1C[C@](O)(C#Cc1cn3ccccc3n1)C2,100000.0
CHEMBL3086714,COC(=O)N1C[C@@H]2CCCC(O)(C#Cc3cccc(C)c3)[C@@H]2C1,1010.0
CHEMBL3086711,COC(=O)N1C[C@@H]2CC(O)(C#Cc3cccc(C)c3)C[C@@H]2C1,8600.0
CHEMBL3087512,COC(=O)N1C[C@H]2COC[C@@H](C1)[C@]2(O)C#Cc1cccc(C)c1,3350.0
CHEMBL3087215,COC(=O)N1[C@@H]2CC[C@H]1C[C@](O)(C#Cc1ccc(F)cc1)C2,2190.0
CHEMBL3349198,COC(=O)N1[C@@H]2CCC[C@H]1C[C@@](O)(C#Cc1cccc(C)c1)C2,1020.0
CHEMBL3086713,COC(=O)N1CC2CCC(O)(C#Cc3cccc(C)c3)CC2C1,930.0
CHEMBL3087221,COC(=O)N1[C@@H]2CC[C@H]1C[C@](O)(C#Cc1cccc(C)n1)C2,818.0
CHEMBL3086720,COC(=O)N1CCC2(CC1)CC(O)(C#Cc1cccc(C)c1)CO2,813.0
CHEMBL3087506,Cc1cccc(C#C[C@]2(O)C[C@H]3CC[C@@H](C2)N3S(C)(=O)=O)c1,575.0
CHEMBL3087223,CC(=O)N1[C@@H]2CC[C@H]1C[C@](O)(C#Cc1cccc(C)c1)C2,543.0
CHEMBL3087211,COC(=O)N1CCC(O)(C#Cc2cccc(C)c2)CC12CCC2,340.0
CHEMBL3087224,Cc1cccc(C#C[C@]2(O)C[C@H]3CC[C@@H](C2)N3C(=O)C(C)(C)C)c1,308.0
CHEMBL3086719,COC(=O)N1CCC2(CC1)CC(O)(C#Cc1cccc(C)c1)C2,306.0
CHEMBL3087213,COC(=O)N1[C@@H]2CC[C@H]1C[C@](O)(C#Cc1ccccc1)C2,298.0
CHEMBL3086718,COC(=O)N1CCC(O)(C#Cc2cccc(C)c2)C2CCCCC21,227.0
CHEMBL3087226,Cc1cccc(C#C[C@]2(O)C[C@H]3CC[C@@H](C2)N3C(=O)N2CCC2)c1,210.0
CHEMBL3086716,COC(=O)N1CCC(O)(C#Cc2cccc(C)c2)[C@H]2CCC[C@H]21,189.0
CHEMBL3087218,COC(=O)N1[C@@H]2CC[C@H]1C[C@](O)(C#Cc1cccc(C#N)c1)C2,187.0
CHEMBL3086717,COC(=O)N1CC(F)(F)C(O)(C#Cc2cccc(C)c2)[C@@H]2CCC[C@@H]21,180.0
CHEMBL3087507,Cc1cccc(C#C[C@]2(O)C[C@H]3CC[C@@H](C2)N3c2ncccc2C#N)c1,170.0
CHEMBL3087505,Cc1cccc(C#C[C@]2(O)C[C@H]3CC[C@@H](C2)N3/C(=N/C#N)N(C)C)c1,168.0
CHEMBL3087509,COC(=O)N1[C@@H]2CC[C@H]1C[C@@](C#Cc1cccc(C)c1)(OC)C2,137.0
CHEMBL3087225,Cc1cccc(C#C[C@]2(O)C[C@H]3CC[C@@H](C2)N3C(=O)N(C)C)c1,132.0
CHEMBL3087514,COC(=O)N1C[C@@H]2CCC(O)(C#Cc3cccc(C)c3)[C@@H]2C1,103.0
CHEMBL3087212,COC(=O)N1CCCCC12CCCC(O)(C#Cc1cccc(C)c1)C2,86.3
CHEMBL3087513,COC(=O)N1C[C@@H]2CC[C@H]1C[C@@]2(O)C#Cc1cccc(C)c1,85.0
CHEMBL3087219,COC(=O)N1[C@@H]2CC[C@H]1C[C@](O)(C#Cc1cccc(OC)c1)C2,76.3
CHEMBL3087220,COC(=O)N1[C@@H]2CC[C@H]1C[C@](O)(C#Cc1cccc(OC(F)F)c1)C2,72.2
CHEMBL3087515,COC(=O)N1CC[C@@H]2[C@H]1CCC[C@@]2(O)C#Cc1cccc(C)c1,71.6
CHEMBL3087508,COC(=O)N1[C@@H]2CC[C@H]1C[C@H](C#Cc1cccc(C)c1)C2,64.8
CHEMBL3087214,COC(=O)N1[C@@H]2CC[C@H]1C[C@](O)(C#Cc1cccc(F)c1)C2,61.3
CHEMBL3087216,COC(=O)N1[C@@H]2CC[C@H]1C[C@](O)(C#Cc1cccc(Cl)c1)C2,27.4
CHEMBL3086715,COC(=O)N1CCC(O)(C#Cc2cccc(C)c2)[C@@H]2CCC[C@@H]21,28.4
CHEMBL3086712,COC(=O)N1CCC2CC(O)(C#Cc3cccc(C)c3)C2C1,36.5
CHEMBL3087511,COC(=O)N1[C@@H]2CC[C@H]1C[C@](O)(C#Cc1cccc(C)c1)C2,46.6
CHEMBL3085792,CCOC(=O)N1[C@@H]2CC[C@H]1C[C@](O)(C#Cc1cccc(C)c1)C2,47.8
CHEMBL3349197,COC(=O)N1[C@@H]2CC[C@H]1C[C@@](O)(C#Cc1cccc(C)c1)C2,50.7
CHEMBL3314850,O=C(Nc1cncc(Oc2cncnc2)n1)c1cc(Cl)ccn1,85.0
CHEMBL3410207,C(#Cc1ncn2c1COc1ccccc1-2)c1ccccc1,161.0
CHEMBL3410208,Cc1ccccc1C#Cc1ncn2c1COc1ccccc1-2,2500.0
CHEMBL3410209,Cc1cccc(C#Cc2ncn3c2COc2ccccc2-3)c1,26.0
CHEMBL3410210,Cc1ccc(C#Cc2ncn3c2COc2ccccc2-3)cc1,5600.0
CHEMBL3410211,Cc1cccc(C#Cc2ncn3c2COc2ccccc2-3)n1,124.0
CHEMBL3410212,C(#Cc1ncn2c1COc1ccccc1-2)c1cccnc1,387.0
CHEMBL3410213,Cc1cc(C#Cc2ncn3c2COc2ccccc2-3)ccn1,9.0
CHEMBL3410214,Cc1nc(C#Cc2ccccc2)c2n1-c1ccccc1OC2,11.0
CHEMBL3410215,Cc1cc(C#Cc2cn(-c3ccccc3)c(C)n2)ccn1,13.0
CHEMBL3410216,Cc1cc(C#Cc2cn(-c3cccc(C#N)c3)c(C)n2)ccn1,28.0
CHEMBL3410217,Cc1cc(C#Cc2cn(-c3ccc(C#N)cc3)c(C)n2)ccn1,70.0
CHEMBL3410218,Cc1cc(C#Cc2cn(-c3cccc(S(C)(=O)=O)c3)c(C)n2)ccn1,100.0
CHEMBL3410219,Cc1cc(C#Cc2cn(-c3ccc(S(C)(=O)=O)cc3)c(C)n2)ccn1,141.0
CHEMBL3410220,Cc1cc(C#Cc2cn(-c3cccc(F)c3)c(C)n2)ccn1,12.0
CHEMBL3410221,Cc1cc(C#Cc2cn(-c3ccc(F)cc3F)c(C)n2)ccn1,97.0
CHEMBL1946770,Cc1cc(C#Cc2cn(-c3ccc(F)cc3)c(C)n2)ccn1,28.0
CHEMBL3410222,CN1Cc2c(C#Cc3ccccc3)ncn2-c2cccc(Cl)c2C1=O,872.0
CHEMBL3301626,Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(F)cc1,7.0
CHEMBL3410223,Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(OC(F)(F)F)cc1,10.0
CHEMBL3410224,Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(F)cc1F,16.0
CHEMBL3407528,CN1Cc2c(C#Cc3ccccc3)ncn2-c2ccc(F)cc2C1=O,295.0
CHEMBL3410225,Fc1ccc2c(c1)-c1ncnn1Cc1c(C#Cc3ccccc3)ncn1-2,488.0
CHEMBL3422871,COc1ccc(C(=O)Nc2sc3c(c2C#N)CCN(C(=O)c2cc(C(C)C)n[nH]2)C3)cc1,4830.0
CHEMBL3422890,COc1ccc(C(=O)N2CCc3c(sc(NCc4ccc(F)cc4)c3C#N)C2)cc1,1430.0
CHEMBL3422894,COc1ccc(C(=O)N2CCc3c(sc(NCc4cccc(F)c4)c3C#N)C2)cc1,4730.0
CHEMBL3597584,O=C(C#Cc1ccccc1)N1CCN(c2ncccc2[N+](=O)[O-])CC1,0.9
CHEMBL3597586,C=Cc1ccc([N+](=O)[O-])c(N2CCN(C(=O)C#Cc3ccccc3)CC2)n1,42.0
CHEMBL3597592,O=[N+]([O-])c1cccnc1N1CCC(=CC#Cc2ccccc2)CC1,2.8
CHEMBL3597593,O=[N+]([O-])c1cccnc1N1CCC(=CC#Cc2ccccn2)CC1,0.4
CHEMBL3597594,Cc1cccc(C#CC=C2CCN(c3ncccc3[N+](=O)[O-])CC2)n1,0.8
CHEMBL3597595,Cc1cccc(C#CC=C2CCN(c3ccccc3)CC2)n1,55.0
CHEMBL3597596,Cc1cccc(C#CC=C2CCN(c3ccccc3[N+](=O)[O-])CC2)n1,10.4
CHEMBL3597597,Cc1cccc(C#CC=C2CCN(c3ncccc3[N+](=O)[O-])CC2)c1,1.8
CHEMBL3597598,O=[N+]([O-])c1cccnc1N1CCC(=CC#Cc2cccc(Cl)c2)CC1,3.8
CHEMBL3597600,Cc1ccc([N+](=O)[O-])c(N2CCC(=CC#Cc3ccc(C#N)cn3)CC2)n1,1.3
CHEMBL3597602,Cc1cccc(C#CC=C2CCN(c3ncc(-c4ccccc4)cc3C#N)CC2)n1,9.7
CHEMBL3597603,Cc1cnc(N2CCC/C(=C\C#Cc3cccc(C)n3)C2)c([N+](=O)[O-])c1,91.0
CHEMBL3601898,CC[C@@H](NC(=O)c1nccs1)c1cnc(Nc2ccc(C)nc2)c(Cl)c1,15.4
CHEMBL3601899,CC[C@H](NC(=O)c1nccs1)c1cnc(Nc2ccc(C)nc2)c(Cl)c1,1000.0
CHEMBL3601900,CCC[C@@H](NC(=O)c1nccs1)c1cnc(Nc2ccc(C)nc2)c(Cl)c1,8.2
CHEMBL3600401,CCC[C@H](NC(=O)c1nccs1)c1cnc(Nc2ccc(C)nc2)c(Cl)c1,978.0
CHEMBL3601901,CCCC[C@@H](NC(=O)c1nccs1)c1cnc(Nc2ccc(C)nc2)c(Cl)c1,30.9
CHEMBL3601902,Cc1ccc(Nc2ncc([C@H](NC(=O)c3nccs3)C(C)C)cc2Cl)cn1,7.5
CHEMBL3601903,Cc1ccc(Nc2ncc([C@@H](NC(=O)c3nccs3)C(C)C)cc2Cl)cn1,1055.0
CHEMBL3601904,Cc1ccc(Nc2ncc([C@H](NC(=O)c3nccs3)C(C)(C)C)cc2Cl)cn1,30.9
CHEMBL3601905,Cc1ccc(Nc2ncc([C@H](NC(=O)c3nccs3)C3CC3)cc2Cl)cn1,9.7
CHEMBL3601906,Cc1ccc(Nc2ncc([C@H](NC(=O)c3nccs3)C3CCC3)cc2Cl)cn1,9.3
CHEMBL3601907,Cc1ccc(Nc2ncc([C@@H](NC(=O)c3nccs3)C3CCC3)cc2Cl)cn1,1000.0
CHEMBL3601908,Cc1ccc(Nc2ncc([C@H](NC(=O)c3nccs3)C3CCCC3)cc2Cl)cn1,16.6
CHEMBL3601909,Cc1ccc(Nc2ncc([C@H](NC(=O)c3nccs3)C3CCCCC3)cc2Cl)cn1,37.8
CHEMBL3601910,C=CC[C@@H](NC(=O)c1nccs1)c1cnc(Nc2ccc(C)nc2)c(Cl)c1,2.4
CHEMBL3601911,C/C=C/C[C@@H](NC(=O)c1nccs1)c1cnc(Nc2ccc(C)nc2)c(Cl)c1,8.8
CHEMBL3601912,Cc1ccc(Nc2ncc([C@@H](Cc3ccccc3)NC(=O)c3nccs3)cc2Cl)cn1,55.5
CHEMBL3601913,COC[C@H](NC(=O)c1nccs1)c1cnc(Nc2ccc(C)nc2)c(Cl)c1,55.9
CHEMBL3601915,CCC[C@@H](NC(=O)c1ccccn1)c1cnc(Nc2ccc(C)nc2)c(Cl)c1,27.8
CHEMBL3600420,CCC[C@@H](NC(=O)c1cscn1)c1cnc(Nc2ccc(C)nc2)c(Cl)c1,31.2
CHEMBL3600421,CCC[C@@H](NC(=O)c1nc(C)cs1)c1cnc(Nc2ccc(C)nc2)c(Cl)c1,10.0
CHEMBL3600423,CCC[C@@H](NC(=O)c1ncco1)c1cnc(Nc2ccc(C)nc2)c(Cl)c1,42.2
CHEMBL3600424,CCC[C@@H](NC(=O)c1cocn1)c1cnc(Nc2ccc(C)nc2)c(Cl)c1,23.3
CHEMBL3600425,CCC[C@@H](NC(=O)c1nccs1)c1cnc(Nc2cccnc2)c(Cl)c1,71.4
CHEMBL3600426,CCC[C@@H](NC(=O)c1nccs1)c1cnc(Nc2ccc(OC)nc2)c(Cl)c1,13.3
CHEMBL3600427,CCC[C@@H](NC(=O)c1nccs1)c1cnc(Nc2ccc(F)nc2)c(Cl)c1,12.8
CHEMBL3600429,CCC[C@@H](NC(=O)c1nccs1)c1cnc(Nc2cnc(C)s2)c(Cl)c1,60.0
CHEMBL3600430,CCC[C@@H](NC(=O)c1nccs1)c1cnc(Nc2cnc(C)nc2)c(Cl)c1,43.9
CHEMBL3600431,Cc1ccc(Nc2ncc(C3CCCN3C(=O)c3nccs3)cc2Cl)cn1,182.0
CHEMBL3600432,CCCN(Cc1cnc(Nc2ccc(C)nc2)c(Cl)c1)C(=O)c1nccs1,584.0
CHEMBL3600433,CCCC(NC(=O)c1nccs1)c1cnc(Nc2ccc(C)nc2)c(Cl)c1,28.7
CHEMBL3603907,N#Cc1cc(F)cc(-c2cc(-n3cccn3)ncn2)c1,398.11
CHEMBL3603913,Cc1cc(C#N)cc(-c2cc(-n3cccn3)ncn2)c1,12.59
CHEMBL3603914,N#Cc1cc(Cl)cc(-c2cc(-n3cccn3)ncn2)c1,5.012
CHEMBL3603915,N#Cc1cc(Cl)c(F)c(-c2cc(-n3cccn3)ncn2)c1,2.512
CHEMBL3603916,Cc1cc(C#N)cc(-c2cc(-n3cccn3)ccn2)c1,39.81
CHEMBL3603917,Cc1cc(C#N)cc(-c2ccnc(-n3cccn3)c2)c1,19.95
CHEMBL3603918,N#Cc1cc(Cl)cc(-c2cc(-n3cc(F)cn3)ncn2)c1,79.43
CHEMBL3603919,N#Cc1cc(Cl)cc(-c2cc(-c3ccccn3)ncn2)c1,2.512
CHEMBL3603920,N#Cc1cc(Cl)c(F)c(-c2cc(-c3ccccn3)ncn2)c1,1.585
CHEMBL3603921,Cc1ccc(-c2cc(-c3cc(Cl)cc(C#N)c3)ncn2)nc1,5.012
CHEMBL3603922,N#Cc1cc(C#N)cc(-c2cc(-c3ccc(F)cn3)ncn2)c1,2.512
CHEMBL3603923,N#Cc1cc(Cl)cc(-c2cc(-c3ccc(F)cn3)ncn2)c1,0.631
CHEMBL3603924,N#Cc1ccc(-c2cc(-c3cc(Cl)cc(C#N)c3)ncn2)nc1,0.631
CHEMBL3603925,N#Cc1cc(Cl)cc(-c2cc(-c3ccc(Cl)cn3)ncn2)c1,3.162
CHEMBL3603926,N#Cc1cc(Cl)c(F)c(-c2cc(-c3ccc(F)cn3)ncn2)c1,0.3981
CHEMBL3603927,N#Cc1cc(Cl)cc(-c2cc(-c3cccnn3)ncn2)c1,199.53
CHEMBL3603928,N#Cc1cccc(-c2cc(-c3ccncn3)ncn2)c1,31.62
CHEMBL3609742,[2H]C([2H])(F)Oc1cc(NC(=O)c2ccccn2)ccc1Cl,30000.0
CHEMBL3616847,N[C@@]1(C(=O)O)C[C@@H](Sc2nnc[nH]2)[C@H]2[C@H](C(=O)O)[C@H]21,12500.0
CHEMBL3655641,N#Cc1cccc(C(=O)Nc2cc(Oc3cccnc3)ccn2)c1,1840.0
CHEMBL3644430,O=C1CN=C(n2cnc(COC(F)(F)F)c2)C=C2c3cccc(C4CC4)c3CCN12,46.0
CHEMBL3314808,O=C(Nc1cncc(Oc2cccnc2)c1)c1cccc(Cl)c1,277.0
CHEMBL3702357,O=C1CN=C(c2cccs2)C=C2c3cccc(Cl)c3CCN12,90.0
CHEMBL3644417,COC(C)c1cccc2c1CCN1C(=O)CN=C(c3ccn(C)n3)C=C21,71.0
CHEMBL3644418,Cc1ccc(-c2ccnc3c2CCN2C(=O)CN=C(n4cnc(C5CC5)c4)C=C32)cn1,20.0
CHEMBL3702363,COc1cccc(C2=NCC(=O)N3CCc4c(OC)cccc4C3=C2)n1,600.0
CHEMBL3702376,Cc1ccc(C2=NCC(=O)N3CCc4c(cccc4N4CCOCC4)C3=C2)o1,22.0
CHEMBL3644390,CCc1cn(C2=NCC(=O)N3CCc4c(cccc4C(C)O)C3=C2)cn1,495.0
CHEMBL3655596,O=C(Nc1cccc(Oc2cncnc2)n1)c1cccc(Cl)c1,66.0
CHEMBL3644376,Cc1cn(C2=NCC(=O)N3CCc4c(cccc4-c4cnccn4)C3=C2)cn1,168.0
CHEMBL3655593,Cc1cccc(C(=O)Nc2cncc(Oc3ccc(C)nc3)n2)c1,10000.0
CHEMBL3655642,O=C(Nc1cc(Oc2cncnc2)ccn1)c1cccc(Cl)c1,1350.0
CHEMBL3702367,COc1cccc(C2=NCC(=O)N3CCc4c(ccc(Cl)c4OC)C3=C2)c1,82.0
CHEMBL3702381,O=C1CN=C(c2cccs2)C=C2c3cccc(Br)c3CCN12,90.0
CHEMBL3702385,O=C1CN=C(c2ccoc2)C=C2c3cccc(I)c3CCN12,41.0
CHEMBL3655662,O=C(Nc1cncc(Oc2cncnc2)c1)c1cc(Br)ccn1,114.0
CHEMBL3702436,Cc1cnc(-c2cccc3c2CCN2C(=O)CN=C(n4cnc(C5CC5)c4)C=C32)o1,131.0
CHEMBL3655608,Cc1cccc(C(=O)Nc2cccc(Oc3ccc(C)nc3)n2)c1,12700.0
CHEMBL3702443,O=C1CN=C(n2cnc(C3CC3)n2)C=C2c3cccc(-c4nccs4)c3CCN12,17.0
CHEMBL3655607,Cc1ccc(Oc2cccc(NC(=O)c3cccc(Cl)c3)n2)cn1,7050.0
CHEMBL3702448,CCc1cccc2c1CCN1C(=O)CN=C(n3cnc(C(C)C)c3)C=C21,28.0
CHEMBL3702358,COc1cc(C2=NCC(=O)N3CCc4c(OC)cccc4C3=C2)ccn1,220.0
CHEMBL3655643,N#Cc1cccc(C(=O)Nc2cc(Oc3cncnc3)ccn2)c1,5700.0
CHEMBL3655588,O=C(Nc1cc(Oc2ccc(C(F)(F)F)nc2)ccn1)c1cccc(Cl)c1,821.0
CHEMBL3644403,O=C1CN=C(n2cnc(-c3ccncc3)c2)C=C2c3cccc(C4CC4)c3CCN12,108.0
CHEMBL3702466,CO[C@H](C)c1cn(C2=NCC(=O)N3CCc4c(C5CC5)ccc(F)c4C3=C2)cn1,7.0
CHEMBL3702382,COc1cccc(C2=NCC(=O)N3CCc4c(I)cccc4C3=C2)c1,150.0
CHEMBL3660209,O=C(Nc1cccc(Cl)c1)c1cc(Oc2cccnc2)ccn1,390.0
CHEMBL3314811,O=C(Nc1cncc(Oc2cncnc2)n1)c1cccc(Cl)c1,110.0
CHEMBL3655660,CN(c1cncnc1)c1cc(NC(=O)c2cccc(Cl)c2)ccn1,543.0
CHEMBL3702461,O=C1CN=C(n2cnc(C3CC3)c2)C=C2c3cccc(-c4cc[nH]n4)c3CCN12,127.0
CHEMBL3702449,CCCc1cccc2c1CCN1C(=O)CNC(n3cnc(C)c3)C=C21,10.0
CHEMBL3655627,O=C(Nc1cncc(Oc2cncnc2)c1)c1cc(Cl)ccc1F,927.0
CHEMBL3702420,CC(C)c1cn(C2=NCC(=O)N3CCc4c(cccc4-c4cnn(C)c4)C3=C2)cn1,275.0
CHEMBL3702434,CCc1cn(C2=NCC(=O)N3CCc4c(cccc4-c4ccc(F)cc4)C3=C2)cn1,12.0
CHEMBL3644413,O=C1CN=C(n2cnc(C3CC3)c2)C=C2c3cccc(-n4nccn4)c3CCN12,79.0
CHEMBL3702399,COc1cccc(C2=NCC(=O)N3CCc4c(cccc4-c4ccccc4)C3=C2)c1,1300.0
CHEMBL3644372,O=C1CN=C(n2cnc(C3CC3)c2)C=C2c3cccc(-c4ncco4)c3CCN12,7.0
CHEMBL3644408,COC(=O)c1cccc2c1CCN1C(=O)CN=C(n3cnc(C4CC4)c3)C=C21,61.0
CHEMBL3314815,N#Cc1cccc(C(=O)Nc2cncc(Oc3cncnc3)n2)c1,520.0
CHEMBL3702465,COCc1cn(C2=NCC(=O)N3CCc4c(C5CC5)ccc(F)c4C3=C2)cn1,16.0
CHEMBL3702396,Cn1ccc(C2=NCC(=O)N3CCc4c(CO)cccc4C3=C2)n1,700.0
CHEMBL3644362,O=C1CN=C(n2cnc(C(F)F)c2)C=C2c3cccc(C4CC4)c3CCN12,2.0
CHEMBL3314814,Cc1cccc(C(=O)Nc2cncc(Oc3cncnc3)n2)c1,97.0
CHEMBL3644415,O=C1CN=C(n2cnc(C3CC3)c2)C=C2c3cccc(-c4cncc(F)n4)c3CCN12,26.0
CHEMBL3644388,CC(C)(C)c1cn(C2=NCC(=O)N3CCc4c(cccc4C4CCCO4)C3=C2)cn1,515.0
CHEMBL3644409,O=C1CN=C(n2cnc(C3CC3)n2)C=C2c3cccc(-c4cccc(F)n4)c3CCN12,198.0
CHEMBL3702463,O=C1CN=C(n2cnc(C3CC3)c2)C=C2c3cccc(-c4ccnc(F)c4)c3CCN12,220.0
CHEMBL3644366,O=C1CN=C(n2cnc(C3CC3)n2)C=C2c3ccc(F)c(-c4cccnc4F)c3CCN12,88.0
CHEMBL3702442,O=C1CN=C(n2cnc(C3CC3)c2)C=C2c3cccc(-c4cnccn4)c3CCN12,100.0
CHEMBL3694792,Cc1ccnc(NC(=O)c2cc(F)cc(Oc3cncnc3)c2)n1,3140.0
CHEMBL3702387,Cn1cnc(C2=NCC(=O)N3CCc4c(I)cccc4C3=C2)c1,3800.0
CHEMBL3644398,O=C1CN=C(n2cnc(-c3cnco3)c2)C=C2c3cccc(C4CC4)c3CCN12,12.0
CHEMBL3644396,CO[C@@H](C)c1cn(C2=NCC(=O)N3CCc4c(cccc4C4CC4)C3=C2)cn1,5.0
CHEMBL3702429,Cc1cn(C2=NCC(=O)N3CCc4c(cccc4-c4ccc(F)nc4)C3=C2)cn1,36.0
CHEMBL3655646,CN(c1cccnc1)c1ccnc(NC(=O)c2cccc(Br)c2)c1,123.0
CHEMBL3702419,COCc1cn(C2=NCC(=O)N3CCc4c(cccc4-c4ncc[nH]4)C3=C2)cn1,27.0
CHEMBL3702455,O=C1CN=C(n2cnc(C3CCC3)c2)C=C2c3cccc(-c4cccnc4F)c3CCN12,14.0
CHEMBL3655655,CN(c1cncnc1)c1cncc(NC(=O)c2cccc(C#N)c2)c1,2160.0
CHEMBL3702377,Cn1cc(C2=NCC(=O)N3CCc4c(cccc4N4CCOCC4)C3=C2)cn1,66.0
CHEMBL3644414,O=C1CN=C(n2cnc(C3CC3)c2)C=C2c3ccc(F)c(-c4cnc(F)nc4)c3CCN12,93.0
CHEMBL3655615,N#Cc1cccc(C(=O)Nc2ccnc(Oc3cccnc3)c2)c1,30000.0
CHEMBL3655648,CN(c1cncnc1)c1ccnc(NC(=O)c2cccc(Br)c2)c1,162.0
CHEMBL3644400,O=C1CN=C(n2cnc(C3CC3)n2)C=C2c3cccc(C4CC4)c3CCN12,8.0
CHEMBL3702421,CC(C)c1cn(C2=NCC(=O)N3CCc4c(cccc4-c4nccn4C)C3=C2)cn1,3500.0
CHEMBL3702416,CCOC(=O)c1cn(C2=NCC(=O)N3CCc4c(I)cccc4C3=C2)cn1,1700.0
CHEMBL3644402,O=C1CN=C(n2cnc(C(F)(F)F)c2)C=C2c3cccc(C4CC4)c3CCN12,56.0
CHEMBL2440607,O=C(Nc1cc(C(F)(F)F)ccn1)c1cc(F)cc(Oc2cncnc2)c1,1070.0
CHEMBL3702365,COc1cccc2c1CCN1C(=O)CN=C(c3ccn(C)n3)C=C21,170.0
CHEMBL3702451,Cc1ncn(C2=NCC(=O)N3CCc4c(cccc4C4CCC4)C3=C2)n1,1.0
CHEMBL3644394,COCc1cn(C2=NCC(=O)N3CCc4c(C5=CCCC5)cccc4C3=C2)cn1,7.0
CHEMBL3660251,Cc1cccc(NC(=O)c2cc(N(C)c3cncnc3)ccn2)n1,2150.0
CHEMBL3644380,Cc1nc(-c2cccc3c2CCN2C(=O)CN=C(n4cnc(C5CCC5)n4)C=C32)co1,23.0
CHEMBL2440597,O=C(Nc1nc(C(F)(F)F)cs1)c1cc(F)cc(Oc2cncnc2)c1,5120.0
CHEMBL3702410,Cc1cn(C2=NCC(=O)N3CCc4c(Cl)cccc4C3=C2)cn1,595.0
CHEMBL3655595,Cc1ccc(Oc2cncc(NC(=O)c3cccc(C)n3)n2)cn1,30000.0
CHEMBL3702400,COc1cc(C2=NCC(=O)N3CCc4c(cccc4-c4ccccn4)C3=C2)ccn1,46.0
CHEMBL3655606,Cc1cccc(C(=O)Nc2cccc(Oc3cccnc3)n2)n1,2500.0
